state,age,dx,bsn,exc,exposure,exc_r,bsn_r,mx
Wisconsin,35,3103.0568955896615,2192.2773205936696,910.7795749959917,2335019.891170431,39.00521697652273,93.88687988841023,132.89209686493297
Wisconsin,45,5280.104722744112,4726.474994853918,553.6297278901943,2060627.7843942505,26.867041786148743,229.37063309778335,256.2376748839321
Wisconsin,55,13215.24388910424,11262.228186229755,1953.0157028744843,2247725.158110883,86.88854577380405,501.0500570138734,587.9386027876775
Wisconsin,65,21775.404800539305,17369.674786175197,4405.7300143641105,1717147.0171115673,256.5726737699512,1011.5426700849953,1268.115343854946
Wisconsin,75,27357.493119680723,23182.320798507044,4175.172321173677,849158.1834360027,491.68369364108486,2730.0356106447616,3221.719304285847
Wisconsin,85,36551.623314126315,34695.85440368609,1855.7689104402234,416572.31006160163,445.48542128635415,8328.891183035032,8774.376604321385
Wyoming,0,58,88.65372638745905,-30.653726387459045,260288.60164271048,-11.77682241711698,34.05978050055033,22.282958083433357
Wyoming,15,145,108.35455447356107,36.645445526438934,159938.4907597536,22.912211658596114,67.7476409579995,90.65985261659561
Wyoming,25,262,166.90979350725314,95.09020649274684,163490.41273100616,58.16255822242039,102.09148702919538,160.25404525161576
Wyoming,35,369,263.2249530393074,105.77504696069256,206198.92470910336,51.29757447082495,127.65583206151726,178.95340653234223
Wyoming,45,535,466.2529313710809,68.7470686289191,171972.6577686516,39.97558072365315,271.1203847290152,311.09596545266834
Wyoming,55,1480,1113.0967868647635,366.9032131352364,212864.68651608488,172.36452844305472,522.9128443437957,695.2773727868504
Wyoming,65,2312,1652.6805783341133,659.3194216658869,193845.189596167,340.1267903729936,852.5775552011906,1192.7043455741841
Wyoming,75,2554,1964.0631111394473,589.9368888605524,88932.93908281998,663.3502670041814,2208.476557049787,2871.8268240539687
Wyoming,85,2767,2363.0048798830135,403.99512011698664,38740.360711841204,1042.8274613186638,6099.594419007947,7142.42188032661
