phase,state,age,dx,dx_all,exc_tot,bsn_tot,cx_bsn,bsn,exc
4,Washington,15,622.0113035551504,56912,5535.911064000001,51376.088936,0.010439601935712502,536.3459175056032,85.66538604954724
4,Washington,25,1393.0222424794895,56912,5535.911064000001,51376.088936,0.018950462723591643,973.6006582655971,419.4215842138924
4,Washington,35,1946.0298997265268,56912,5535.911064000001,51376.088936,0.025823055428070157,1326.68759227179,619.3423074547368
4,Washington,45,3008.048495897903,56912,5535.911064000001,51376.088936,0.05370846961361273,2759.3311114854214,248.7173844124818
4,Washington,55,6776.115587967183,56912,5535.911064000001,51376.088936,0.1277791010439602,6564.79045939663,211.32512857055372
4,Washington,65,11542.204740200546,56912,5535.911064000001,51376.088936,0.1972776864401364,10135.35596363677,1406.8487765637765
4,Washington,75,14531.260346399271,56912,5535.911064000001,51376.088936,0.23435366838433072,12040.174909391226,2491.085437008045
4,Washington,85,16617.298085688242,56912,5535.911064000001,51376.088936,0.3224367204429133,16565.537625707286,51.76045998095651
4,West Virginia,0,156,21593,2666.747433,18926.252567,0.007554377262749793,142.9760520612047,13.023947938795288
4,West Virginia,15,160,21593,2666.747433,18926.252567,0.008637646455144104,163.47827839450954,-3.4782783945095446
4,West Virginia,25,475,21593,2666.747433,18926.252567,0.02233530032213005,422.7235350564298,52.276464943570204
4,West Virginia,35,821,21593,2666.747433,18926.252567,0.034536332278571225,653.6433474420736,167.3566525579264
4,West Virginia,45,1405,21593,2666.747433,18926.252567,0.06431198152740956,1217.184805471992,187.81519452800808
4,West Virginia,55,2967,21593,2666.747433,18926.252567,0.14426009863451067,2730.303062097081,236.69693790291922
4,West Virginia,65,4879,21593,2666.747433,18926.252567,0.21280538213746117,4027.60840995054,851.3915900494599
4,West Virginia,75,5583,21593,2666.747433,18926.252567,0.2482824481883748,4699.056322366273,883.943677633727
4,West Virginia,85,5147,21593,2666.747433,18926.252567,0.2572764331936486,4869.278754159896,277.7212458401036
4,Wisconsin,0,456,48817,2205.555205,46611.444795,0.0102270887053577,476.69938060334846,-20.69938060334846
4,Wisconsin,15,444,48817,2205.555205,46611.444795,0.0089689450278411,418.0554860346052,25.944513965394776
4,Wisconsin,25,931,48817,2205.555205,46611.444795,0.017526813408572817,816.9500956259577,114.04990437404228
4,Wisconsin,35,1409,48817,2205.555205,46611.444795,0.022602987156968995,1053.5578880691544,355.4421119308456
4,Wisconsin,45,2269,48817,2205.555205,46611.444795,0.04873126798460331,2271.4348074546883,-2.4348074546883254
4,Wisconsin,55,5627,48817,2205.555205,46611.444795,0.11611669594030669,5412.366962599406,214.63303740059382
4,Wisconsin,65,9493,48817,2205.555205,46611.444795,0.17908616415660775,8347.46485413403,1145.5351458659698
4,Wisconsin,75,12346,48817,2205.555205,46611.444795,0.23901615655791822,11140.888386512483,1205.1116134875174
4,Wisconsin,85,15842,48817,2205.555205,46611.444795,0.35772388106182346,16674.026933966332,-832.0269339663319
4,Wyoming,0,30,4439,498.86176,3940.13824,0.010829600909151681,42.670124666087304,-12.670124666087304
4,Wyoming,15,71,4439,498.86176,3940.13824,0.013236178888963166,52.15237459188449,18.847625408115512
4,Wyoming,25,91,4439,498.86176,3940.13824,0.020389063440069525,80.33572853800389,10.664271461996108
4,Wyoming,35,151,4439,498.86176,3940.13824,0.03215455578581456,126.69339484190121,24.30660515809879
4,Wyoming,45,233,4439,498.86176,3940.13824,0.05695567885553847,224.41324824386658,8.586751756133424
4,Wyoming,55,574,4439,498.86176,3940.13824,0.1359716558593489,535.7471208075407,38.25287919245932
4,Wyoming,65,955,4439,498.86176,3940.13824,0.20188515275085234,795.4554104418745,159.5445895581255
4,Wyoming,75,1121,4439,498.86176,3940.13824,0.2399224547095394,945.3276384357243,175.67236156427566
4,Wyoming,85,1213,4439,498.86176,3940.13824,0.28865565880072197,1137.3431994331172,75.6568005668828
5,Alabama,0,288,23767,-190.81372,23957.81372,0.011942015361971082,286.10457948348153,1.8954205165184703
5,Alabama,15,279,23767,-190.81372,23957.81372,0.012040965256218382,288.47520261747206,-9.475202617472064
5,Alabama,25,568,23767,-190.81372,23957.81372,0.02154633947234969,516.2031874264369,51.7968125735631
5,Alabama,35,973,23767,-190.81372,23957.81372,0.033271901940654804,797.1220288043143,175.87797119568575
5,Alabama,45,1583,23767,-190.81372,23957.81372,0.06596865762099717,1580.4648106423085,2.535189357691479
5,Alabama,55,3315,23767,-190.81372,23957.81372,0.1492535467352719,3575.7886697329586,-260.7886697329586
5,Alabama,65,5218,23767,-190.81372,23957.81372,0.21463468935917573,5142.177905517198,75.82209448280173
5,Alabama,75,6099,23767,-190.81372,23957.81372,0.24777671956363095,5936.18849145815,162.81150854185034
5,Alabama,85,5444,23767,-190.81372,23957.81372,0.24356516468973025,5835.288844317678,-391.288844317678
5,Alaska,0,34,2169,306.14817000000005,1862.85183,0.022187592757494806,41.33219777159395,-7.332197771593947
5,Alaska,15,56,2169,306.14817000000005,1862.85183,0.02574948055802909,47.96746697907391,8.032533020926088
5,Alaska,25,103,2169,306.14817000000005,1862.85183,0.048159691303057285,89.71436907613536,13.285630923864645
5,Alaska,35,159,2169,306.14817000000005,1862.85183,0.048753339269813,90.82024727738201,68.17975272261799
5,Alaska,45,168,2169,306.14817000000005,1862.85183,0.0846690412585337,157.725878452805,10.274121547194994
5,Alaska,55,333,2169,306.14817000000005,1862.85183,0.1713416444048679,319.18409583481747,13.81590416518253
5,Alaska,65,495,2169,306.14817000000005,1862.85183,0.21445532799050163,399.4985002003562,95.5014997996438
5,Alaska,75,430,2169,306.14817000000005,1862.85183,0.20325022261798753,378.62504915182546,51.374950848174535
5,Alaska,85,391,2169,306.14817000000005,1862.85183,0.18143365983971504,337.9840252560107,53.01597474398932
5,Arizona,0,282,29017,1980.87226,27036.12774,0.011587041017222608,313.26872107024997,-31.268721070249967
5,Arizona,15,398,29017,1980.87226,27036.12774,0.013781470888546655,372.59760738783865,25.40239261216135
5,Arizona,25,821,29017,1980.87226,27036.12774,0.02435309448459104,658.4133733496928,162.58662665030715
5,Arizona,35,1096,29017,1980.87226,27036.12774,0.030580988001150805,826.7914980145205,269.20850198547953
5,Arizona,45,1568,29017,1980.87226,27036.12774,0.058290601183525415,1575.9521396391883,-7.952139639188317
5,Arizona,55,3215,29017,1980.87226,27036.12774,0.12486813676544421,3375.95089624634,-160.9508962463401
5,Arizona,65,5869,29017,1980.87226,27036.12774,0.19707559782700673,5328.16103728782,540.8389627121796
5,Arizona,75,8005,29017,1980.87226,27036.12774,0.25132145294950553,6794.7589057452315,1210.2410942547685
5,Arizona,85,7763,29017,1980.87226,27036.12774,0.288141616883007,7790.233561259118,-27.233561259117778
5,Arkansas,0,181,14336,174.41463199999998,14161.585368,0.012524281770780084,177.36368546978838,3.636314530211621
5,Arkansas,15,162,14336,174.41463199999998,14161.585368,0.01173704120233105,166.2151109545445,-4.215110954544514
5,Arkansas,25,285,14336,174.41463199999998,14161.585368,0.018454145792863714,261.3399610391575,23.660038960842485
5,Arkansas,35,494,14336,174.41463199999998,14161.585368,0.03061036703813516,433.4913259563644,60.50867404363561
5,Arkansas,45,868,14336,174.41463199999998,14161.585368,0.06346999284326756,898.8357219562826,-30.835721956282555
5,Arkansas,55,1965,14336,174.41463199999998,14161.585368,0.14490338411205397,2052.061644214947,-87.06164421494714
5,Arkansas,65,3182,14336,174.41463199999998,14161.585368,0.21163480216746755,2997.084317734383,184.91568226561685
5,Arkansas,75,3784,14336,174.41463199999998,14161.585368,0.2532767610673755,3586.8004735861773,197.1995264138227
5,Arkansas,85,3415,14336,174.41463199999998,14161.585368,0.2533892240057254,3588.393127088355,-173.39312708835496
5,California,0,1028.033794415055,121816,6996.824457000001,114819.175543,0.01024465703639983,1176.2830746402224,-148.24928022516747
5,California,15,1374.0446890088745,121816,6996.824457000001,114819.175543,0.011035472667279818,1267.0838733843798,106.96081562449467
5,California,25,2972.0999151587403,121816,6996.824457000001,114819.175543,0.020168277633304494,2315.705009978349,656.3949051803911
5,California,35,4327.141890413559,121816,6996.824457000001,114819.175543,0.02765871471388092,3175.7508200268508,1151.3910703867082
5,California,45,6488.212865492815,121816,6996.824457000001,114819.175543,0.057551049751971464,6607.964084155538,-119.75121866272366
5,California,55,14141.460313834094,121816,6996.824457000001,114819.175543,0.1269705315818048,14578.651754479271,-437.19144064517786
5,California,65,22881.757671526517,121816,6996.824457000001,114819.175543,0.18096291099481632,20778.0122442861,2103.7454272404175
5,California,75,29844.973663257635,121816,6996.824457000001,114819.175543,0.22886551424087898,26278.14965536245,3566.824007895186
5,California,85,38758.27519689271,121816,6996.824457000001,114819.175543,0.3365428713796634,38641.57502668684,116.70017020586965
5,Colorado,0,204,18644,878.5387979999999,17765.461202,0.011786718170687544,209.39648436025794,-5.3964843602579435
5,Colorado,15,296,18644,878.5387979999999,17765.461202,0.014494128196726965,257.4948721357671,38.50512786423292
5,Colorado,25,531,18644,878.5387979999999,17765.461202,0.027505216506578833,488.6428567002362,42.35714329976378
5,Colorado,35,813,18644,878.5387979999999,17765.461202,0.03391160392488231,602.4552838250875,210.54471617491254
5,Colorado,45,1069,18644,878.5387979999999,17765.461202,0.060097604718136195,1067.6616649531807,1.3383350468193385
5,Colorado,55,2166,18644,878.5387979999999,17765.461202,0.13160254531031748,2337.9799127948922,-171.97991279489224
5,Colorado,65,3667,18644,878.5387979999999,17765.461202,0.18538860818431083,3293.5141259911534,373.4858740088466
5,Colorado,75,4566,18644,878.5387979999999,17765.461202,0.22606873717429168,4016.215379255014,549.7846207449861
5,Colorado,85,5332,18644,878.5387979999999,17765.461202,0.3091448378140682,5492.100621984411,-160.1006219844112
5,Connecticut,0,85.00726577437858,13185,-737.6002,13922.6002,0.0068196763040112,94.9476266741616,-9.940360899783016
5,Connecticut,15,80.00688336520076,13185,-737.6002,13922.6002,0.008325732346265617,115.91584282926416,-35.9089594640634
5,Connecticut,25,217.01759082217973,13185,-737.6002,13922.6002,0.018518125702649386,257.8204606113315,-40.80286978915177
5,Connecticut,35,402.03173996175906,13185,-737.6002,13922.6002,0.024181744903803322,336.67276643404114,65.35897352771792
5,Connecticut,45,615.0447418738049,13185,-737.6002,13922.6002,0.0504953015293893,703.0258951721358,-87.98115329833092
5,Connecticut,55,1420.1005736137668,13185,-737.6002,13922.6002,0.11039815030863542,1537.0293095666377,-116.92873595287097
5,Connecticut,65,2283.1759082217973,13185,-737.6002,13922.6002,0.1601510298453641,2229.7187601552723,53.45714806652495
5,Connecticut,75,3292.2581261950286,13185,-737.6002,13922.6002,0.22360689816091467,3113.1894450565305,179.06868113849805
5,Connecticut,85,4790.357170172084,13185,-737.6002,13922.6002,0.397503340898967,5534.280093500626,-743.9229233285423
5,Delaware,0,43,4458,176.52834,4281.47166,0.010318882121103547,44.180001364385525,-1.1800013643855252
5,Delaware,15,42,4458,176.52834,4281.47166,0.010498029380150483,44.947015276961665,-2.9470152769616647
5,Delaware,25,114,4458,176.52834,4281.47166,0.025152275170189895,107.68875332568972,6.311246674310283
5,Delaware,35,151,4458,176.52834,4281.47166,0.030670010748835543,131.31278183303476,19.687218166965238
5,Delaware,45,226,4458,176.52834,4281.47166,0.05868864206377642,251.27375775994267,-25.27375775994267
5,Delaware,55,536,4458,176.52834,4281.47166,0.12877104980293802,551.3296003597277,-15.329600359727692
5,Delaware,65,882,4458,176.52834,4281.47166,0.19656037262629883,841.5676648785383,40.43233512146173
5,Delaware,75,1263,4458,176.52834,4281.47166,0.24106055177355787,1032.0939207624508,230.9060792375492
5,Delaware,85,1201,4458,176.52834,4281.47166,0.2982801863131494,1277.0781644392691,-76.07816443926913
5,District of Columbia,0,72,2496,79.9886,2416.0114,0.01563758389261745,37.78058095302013,34.21941904697987
5,District of Columbia,15,61,2496,79.9886,2416.0114,0.015838926174496646,38.26702620134228,22.732973798657717
5,District of Columbia,25,114,2496,79.9886,2416.0114,0.03,72.480342,41.51965800000001
5,District of Columbia,35,165,2496,79.9886,2416.0114,0.04046979865771812,97.77549491275167,67.22450508724833
5,District of Columbia,45,198,2496,79.9886,2416.0114,0.08228187919463087,198.79395814765098,-0.7939581476509829
5,District of Columbia,55,413,2496,79.9886,2416.0114,0.17671140939597316,426.93677961073826,-13.936779610738256
5,District of Columbia,65,563,2496,79.9886,2416.0114,0.19476510067114094,470.55470354362416,92.44529645637584
5,District of Columbia,75,485,2496,79.9886,2416.0114,0.1885234899328859,455.47490084563753,29.525099154362465
5,District of Columbia,85,425,2496,79.9886,2416.0114,0.2557718120805369,617.9476137852348,-192.9476137852348
5,Florida,0,843.0246447946961,94541,-1666.164576,96207.164576,0.009255922524259868,890.4860615941744,-47.46141679947834
5,Florida,15,837.0251897887405,94541,-1666.164576,96207.164576,0.009242936312370342,889.2366949697,-52.211505180959534
5,Florida,25,1871.054664845977,94541,-1666.164576,96207.164576,0.01966112480074281,1891.5410694543386,-20.48640460836168
5,Florida,35,2870.09125150639,94541,-1666.164576,96207.164576,0.026225654910898354,2523.0958981261806,346.9953533802095
5,Florida,45,4564.146816888669,94541,-1666.164576,96207.164576,0.054053483713667014,5200.332403546898,-636.1855866582291
5,Florida,55,10841.33818444763,94541,-1666.164576,96207.164576,0.125557189653885,12079.501208731357,-1238.1630242837273
5,Florida,65,18462.585127346716,94541,-1666.164576,96207.164576,0.1888617260623533,18169.85116138825,292.733965958465
5,Florida,75,25888.829642667224,94541,-1666.164576,96207.164576,0.24639713783889955,23705.169991122366,2183.659651544858
5,Florida,85,28362.904477713953,94541,-1666.164576,96207.164576,0.32074482418292377,30857.95008706673,-2495.0456093527755
5,Georgia,0,514,39108,78.41592499999999,39029.584075,0.014938412498524262,583.0400265581835,-69.04002655818351
5,Georgia,15,570,39108,78.41592499999999,39029.584075,0.013065207980795718,509.92963334382745,60.07036665617255
5,Georgia,25,982,39108,78.41592499999999,39029.584075,0.02301759080713077,898.3669956108574,83.63300438914257
5,Georgia,35,1561,39108,78.41592499999999,39029.584075,0.033587816300027544,1310.9185001775804,250.08149982241957
5,Georgia,45,2614,39108,78.41592499999999,39029.584075,0.07138640746133564,2786.1817918244064,-172.18179182440645
5,Georgia,55,5468,39108,78.41592499999999,39029.584075,0.1535909645429145,5994.591463788025,-526.5914637880251
5,Georgia,65,8527,39108,78.41592499999999,39029.584075,0.21414348116957224,8357.931002420999,169.068997579001
5,Georgia,75,9983,39108,78.41592499999999,39029.584075,0.2354452796033214,9189.331335339715,793.6686646602848
5,Georgia,85,8889,39108,78.41592499999999,39029.584075,0.24082483963637794,9399.293325936405,-510.2933259364054
5,Hawaii,0,46.01683111426162,5234,182.745088,5051.254912,0.011873581281648332,59.9764857719574,-13.95965465769578
5,Hawaii,15,35.01881850474782,5234,182.745088,5051.254912,0.007682905535184215,38.808314323031254,-3.7894958182834344
5,Hawaii,25,68.02684211253784,5234,182.745088,5051.254912,0.016238868517548456,82.0266643645888,-13.999822252050961
5,Hawaii,35,174.0575602782544,5234,182.745088,5051.254912,0.026570048309178744,134.21208703381643,39.84547324443798
5,Hawaii,45,276.108571941956,5234,182.745088,5051.254912,0.05383854257610151,271.9522026424539,4.156369299502046
5,Hawaii,55,561.2168230185825,5234,182.745088,5051.254912,0.11905593388044933,601.3818708163669,-40.16504779778438
5,Hawaii,65,1023.3855784362702,5234,182.745088,5051.254912,0.18424422326989115,930.6645377996624,92.72104063660777
5,Hawaii,75,1231.4742705496967,5234,182.745088,5051.254912,0.20604155753448578,1040.768429572202,190.70584097749474
5,Hawaii,85,1818.694704043693,5234,182.745088,5051.254912,0.3744543390955125,1891.4643196759214,-72.76961563222835
5,Idaho,0,56,6742,-160.894022,6902.894022,0.01189639829516182,82.11957667500351,-26.119576675003515
5,Idaho,15,79,6742,-160.894022,6902.894022,0.01306730363917381,90.20221217451174,-11.202212174511743
5,Idaho,25,152,6742,-160.894022,6902.894022,0.017352817198257695,119.78465810271183,32.21534189728817
5,Idaho,35,212,6742,-160.894022,6902.894022,0.025947262423305698,179.11120266910214,32.88879733089786
5,Idaho,45,296,6742,-160.894022,6902.894022,0.048990679593461664,338.17746929942393,-42.17746929942393
5,Idaho,55,720,6742,-160.894022,6902.894022,0.11678609901175589,806.16206472095,-86.16206472094996
5,Idaho,65,1357,6742,-160.894022,6902.894022,0.19378483443398437,1337.6761751686106,19.323824831389402
5,Idaho,75,1902,6742,-160.894022,6902.894022,0.25734157650695516,1776.4016300819164,125.59836991808356
5,Idaho,85,1968,6742,-160.894022,6902.894022,0.3148330288979439,2173.2590331077704,-205.2590331077704
5,Illinois,0,413.00901111761266,44872,-305.93956,45177.93956,0.011142603427931929,503.39986420815745,-90.3908530905448
5,Illinois,15,501.0131070801638,44872,-305.93956,45177.93956,0.011185178877711144,505.3233353050227,-4.310228224858861
5,Illinois,25,966.0236395552955,44872,-305.93956,45177.93956,0.020113858917123847,908.7027024761882,57.32093707910735
5,Illinois,35,1443.0321825629023,44872,-305.93956,45177.93956,0.026706971425790992,1206.5659409050324,236.4662416578699
5,Illinois,45,2395.055939145699,44872,-305.93956,45177.93956,0.05508350870363837,2488.559426965708,-93.50348782000901
5,Illinois,55,5484.123112931538,44872,-305.93956,45177.93956,0.12951147712481906,5851.0616858713975,-366.9385729398591
5,Illinois,65,8969.205968402575,44872,-305.93956,45177.93956,0.18487780845913365,8352.398456551997,616.8075118505785
5,Illinois,75,11225.236512580457,44872,-305.93956,45177.93956,0.23562470349240333,10645.038613222718,580.1978993577395
5,Illinois,85,13475.300526623756,44872,-305.93956,45177.93956,0.3257538895714477,14716.889534493777,-1241.5890078700213
5,Indiana,0,318.01030750730115,28712,-641.769024,29353.769024,0.01205839120077044,353.9592301084495,-35.948922601148354
5,Indiana,15,339.0161484281051,28712,-641.769024,29353.769024,0.011810025850271175,346.66877097632926,-7.652622548224144
5,Indiana,25,565.0190688885071,28712,-641.769024,29353.769024,0.021562167367834152,632.9308805722337,-67.91181168372657
5,Indiana,35,958.0372788180725,28712,-641.769024,29353.769024,0.030006589284809163,880.8064910643216,77.23078775375097
5,Indiana,45,1630.054629788696,28712,-641.769024,29353.769024,0.060134826904556744,1765.1838192545797,-135.12918946588366
5,Indiana,55,3703.128156674111,28712,-641.769024,29353.769024,0.13552638248263976,3978.2101280536876,-275.08197137957677
5,Indiana,65,6054.211475691462,28712,-641.769024,29353.769024,0.196391099396827,5764.818970063886,289.3925056275757
5,Indiana,75,7451.268510565195,28712,-641.769024,29353.769024,0.24023518678088093,7051.808184203477,399.4603263617182
5,Indiana,85,7693.25442363855,28712,-641.769024,29353.769024,0.2922753307314106,8579.382549703036,-886.1281260644855
5,Iowa,0,101,13235,-171.36594,13406.36594,0.009426354561701756,126.37315873436205,-25.37315873436205
5,Iowa,15,115,13235,-171.36594,13406.36594,0.008380192668148729,112.34792955690683,2.652070443093166
5,Iowa,25,202,13235,-171.36594,13406.36594,0.013305871583627567,178.38338360075846,23.616616399241536
5,Iowa,35,292,13235,-171.36594,13406.36594,0.019975153655028114,267.7942196070354,24.205780392964584
5,Iowa,45,580,13235,-171.36594,13406.36594,0.045922148119088096,615.6491224353778,-35.64912243537776
5,Iowa,55,1373,13235,-171.36594,13406.36594,0.11551370907981344,1548.6190550106796,-175.61905501067963
5,Iowa,65,2669,13235,-171.36594,13406.36594,0.17737892855586068,2378.006826264984,290.99317373501617
5,Iowa,75,3356,13235,-171.36594,13406.36594,0.2397127413800619,3213.6767314216904,142.32326857830958
5,Iowa,85,4547,13235,-171.36594,13406.36594,0.3703849003966697,4965.515513368206,-418.5155133682056
5,Kansas,0,109.01808785529715,11805,258.864243,11546.135757,0.011570107315176043,133.59002978408137,-24.571941928784213
5,Kansas,15,152.02067183462532,11805,258.864243,11546.135757,0.011290577411553093,130.36253956870968,21.65813226591564
5,Kansas,25,232.03014642549527,11805,258.864243,11546.135757,0.017804839513374898,205.57709415302438,26.4530522724709
5,Kansas,35,366.06804478897504,11805,258.864243,11546.135757,0.024720166259525285,285.4223955680898,80.64564922088522
5,Kansas,45,524.083548664944,11805,258.864243,11546.135757,0.04843159417119384,559.197761228534,-35.114212563589945
5,Kansas,55,1368.2368647717485,11805,258.864243,11546.135757,0.12855944871841615,1484.3648477479126,-116.12798297616405
5,Kansas,65,2324.39879414298,11805,258.864243,11546.135757,0.1842952808060184,2127.8983315607247,196.5004625822553
5,Kansas,75,3047.495262704565,11805,258.864243,11546.135757,0.23570447612450018,2721.4758798660446,326.0193828385204
5,Kansas,85,3681.6485788113696,11805,258.864243,11546.135757,0.3376235096802421,3898.2468775228785,-216.59829871150896
5,Kentucky,0,205,21637,517.835252,21119.164748,0.009458144284676435,199.74810735843624,5.251892641563757
5,Kentucky,15,231,21637,517.835252,21119.164748,0.00999273504859293,211.03821777434786,19.961782225652144
5,Kentucky,25,494,21637,517.835252,21119.164748,0.02178114676572588,459.9996269457322,34.00037305426781
5,Kentucky,35,822,21637,517.835252,21119.164748,0.034481104272613874,728.212121826299,93.78787817370096
5,Kentucky,45,1442,21637,517.835252,21119.164748,0.07050429728729456,1488.9918698523431,-46.99186985234314
5,Kentucky,55,3209,21637,517.835252,21119.164748,0.1504804463147506,3178.0213370737874,30.978662926212564
5,Kentucky,65,4826,21637,517.835252,21119.164748,0.21281510013296231,4494.477160570148,331.52283942985196
5,Kentucky,75,5625,21637,517.835252,21119.164748,0.24393102408399928,5151.619484778336,473.3805152216637
5,Kentucky,85,4783,21637,517.835252,21119.164748,0.2465560018093841,5207.056821820569,-424.056821820569
5,Louisiana,0,247,20195,365.312332,19829.687668,0.014195720962638256,281.4967129111969,-34.49671291119688
5,Louisiana,15,354,20195,365.312332,19829.687668,0.013694951664876477,271.56661414285713,82.43338585714287
5,Louisiana,25,574,20195,365.312332,19829.687668,0.02552471913374169,506.1472082355212,67.85279176447881
5,Louisiana,35,923,20195,365.312332,19829.687668,0.036665021627427644,727.0559272123552,195.9440727876448
5,Louisiana,45,1309,20195,365.312332,19829.687668,0.06726275147327779,1333.7993534054053,-24.799353405405327
5,Louisiana,55,2872,20195,365.312332,19829.687668,0.1569657735071269,3112.582263212355,-240.58226321235497
5,Louisiana,65,4421,20195,365.312332,19829.687668,0.20895143263564317,4143.441646945946,277.55835305405435
5,Louisiana,75,4948,20195,365.312332,19829.687668,0.23232792405724736,4606.990170610038,341.00982938996185
5,Louisiana,85,4547,20195,365.312332,19829.687668,0.24441170493802072,4846.607771324324,-299.60777132432395
5,Maine,0,36.01657565713391,6712,96.13411599999999,6615.865884,0.006231300474658628,41.22544822324702,-5.208872566113108
5,Maine,15,45.02091110722304,6712,96.13411599999999,6615.865884,0.00645625717049468,42.71373155260612,2.3071795546169227
5,Maine,25,100.04439118160484,6712,96.13411599999999,6615.865884,0.016421838796031762,108.64468304321417,-8.600291861609335
5,Maine,35,193.0913978962543,6712,96.13411599999999,6615.865884,0.022675634940273998,150.0189595993971,43.0724382968572
5,Maine,45,284.1207128093509,6712,96.13411599999999,6615.865884,0.04994038647560345,330.39889911771985,-46.27818630836896
5,Maine,55,780.3471739727516,6712,96.13411599999999,6615.865884,0.11967696218477943,791.7667312190403,-11.419557246288605
5,Maine,65,1333.6055200756578,6712,96.13411599999999,6615.865884,0.19139315681731267,1266.2314566187208,67.37406345693694
5,Maine,75,1831.8209755868993,6712,96.13411599999999,6615.865884,0.25228893438013184,1669.1097538762288,162.71122171067054
5,Maine,85,2107.932341713124,6712,96.13411599999999,6615.865884,0.33491552876071357,2215.756220749826,-107.82387903670178
5,Maryland,0,186.07974092036844,21064,-852.3802880000001,21916.380288,0.011554427434494065,253.23122566447213,-67.1514847441037
5,Maryland,15,232.1038213277787,21064,-852.3802880000001,21916.380288,0.012003913169932049,263.08232597636237,-30.97850464858368
5,Maryland,25,508.2255445324796,21064,-852.3802880000001,21916.380288,0.027207107162687396,596.2813071138256,-88.05576258134602
5,Maryland,35,766.3448794743489,21064,-852.3802880000001,21916.380288,0.03171518468575659,695.0820484771953,71.26283099715363
5,Maryland,45,1121.4716285482918,21064,-852.3802880000001,21916.380288,0.06430290050501045,1409.2868210892361,-287.8151925409443
5,Maryland,55,2724.1665211158447,21064,-852.3802880000001,21916.380288,0.13563232066841172,2972.5695191128734,-248.4029979970287
5,Maryland,65,4120.750073296529,21064,-852.3802880000001,21916.380288,0.18622590624256366,4081.3977806894586,39.35229260707047
5,Maryland,75,5298.278508724206,21064,-852.3802880000001,21916.380288,0.2264350493112292,4962.636651236932,335.64185748727414
5,Maryland,85,6106.579282060152,21064,-852.3802880000001,21916.380288,0.30492319081991487,6682.812608639645,-576.2333265794932
5,Massachusetts,0,145,24930,-1726.77875,26656.77875,0.006484129456069315,172.8460042967976,-27.846004296797588
5,Massachusetts,15,141,24930,-1726.77875,26656.77875,0.007395871676529717,197.15011494464423,-56.15011494464423
5,Massachusetts,25,419,24930,-1726.77875,26656.77875,0.0211965908769148,565.0328332601863,-146.0328332601863
5,Massachusetts,35,709,24930,-1726.77875,26656.77875,0.025070079565081973,668.2875642112864,40.712435788713606
5,Massachusetts,45,1178,24930,-1726.77875,26656.77875,0.0503949939122802,1343.3682028272503,-165.36820282725034
5,Massachusetts,55,2728,24930,-1726.77875,26656.77875,0.10968089022283886,2923.739223773254,-195.7392237732538
5,Massachusetts,65,4511,24930,-1726.77875,26656.77875,0.16753971175354646,4466.0690280530625,44.93097194693746
5,Massachusetts,75,6370,24930,-1726.77875,26656.77875,0.2300931562703514,6133.5423585879325,236.45764141206746
5,Massachusetts,85,8729,24930,-1726.77875,26656.77875,0.3821445762663873,10186.743420045588,-1457.7434200455882
5,Michigan,0,365,41780,-621.4832819999999,42401.483282,0.010331913569178825,438.0884604746049,-73.08846047460491
5,Michigan,15,363,41780,-621.4832819999999,42401.483282,0.009404950793162127,398.7838638242966,-35.78386382429659
5,Michigan,25,787,41780,-621.4832819999999,42401.483282,0.020318753404220048,861.545282780117,-74.54528278011696
5,Michigan,35,1280,41780,-621.4832819999999,42401.483282,0.025998937714190987,1102.3935228380285,177.6064771619715
5,Michigan,45,2096,41780,-621.4832819999999,42401.483282,0.05574632344234731,2363.726801473654,-267.7268014736542
5,Michigan,55,5309,41780,-621.4832819999999,42401.483282,0.13214294171975277,5603.056734164397,-294.0567341643973
5,Michigan,65,8742,41780,-621.4832819999999,42401.483282,0.19336984799840318,8199.168377147174,542.8316228528256
5,Michigan,75,10728,41780,-621.4832819999999,42401.483282,0.23517451596642636,9971.74830710287,756.2516928971309
5,Michigan,85,12110,41780,-621.4832819999999,42401.483282,0.3175118153923184,13462.971932194858,-1352.9719321948578
5,Minnesota,0,199,19901,253.187928,19647.812072,0.010428659501296155,204.90034204434411,-5.900342044344114
5,Minnesota,15,199,19901,253.187928,19647.812072,0.009136218793870563,179.50670991064334,19.493290089356663
5,Minnesota,25,371,19901,253.187928,19647.812072,0.01628178178549941,319.90138871880504,51.09861128119496
5,Minnesota,35,521,19901,253.187928,19647.812072,0.021600101018354145,424.3947255448381,96.60527445516192
5,Minnesota,45,899,19901,253.187928,19647.812072,0.04686211737441413,920.738075468495,-21.738075468495026
5,Minnesota,55,2050,19901,253.187928,19647.812072,0.11266517615075504,2213.6242080688116,-163.62420806881164
5,Minnesota,65,3762,19901,253.187928,19647.812072,0.17020107109166674,3344.0786592621803,417.9213407378197
5,Minnesota,75,5074,19901,253.187928,19647.812072,0.23649436599841045,4646.596859223555,427.40314077644507
5,Minnesota,85,6826,19901,253.187928,19647.812072,0.3763305082857334,7394.071103758329,-568.0711037583287
5,Mississippi,0,166,13638,82.615302,13555.384698,0.014476112364158295,196.22927202763995,-30.22927202763995
5,Mississippi,15,222,13638,82.615302,13555.384698,0.012856264096780808,174.27160561094936,47.728394389050635
5,Mississippi,25,295,13638,82.615302,13555.384698,0.022134508919417675,300.04178350401884,-5.041783504018838
