state,year,age,pop
Pennsylvania,2023,35,1678387
Pennsylvania,2023,45,1503153
Pennsylvania,2023,55,1664730
Pennsylvania,2023,65,1433730
Pennsylvania,2023,75,779665
Pennsylvania,2023,85,364398
Pennsylvania,2024,0,2315562
Pennsylvania,2024,15,1481844
Pennsylvania,2024,25,1553773
Pennsylvania,2024,35,1683134
Pennsylvania,2024,45,1502792
Pennsylvania,2024,55,1633035
Pennsylvania,2024,65,1456369
Pennsylvania,2024,75,810433
Pennsylvania,2024,85,366787
Rhode Island,2013,0,200949
Rhode Island,2013,15,168207
Rhode Island,2013,25,152693
Rhode Island,2013,35,138062
Rhode Island,2013,45,162385
Rhode Island,2013,55,141278
Rhode Island,2013,65,86637
Rhode Island,2013,75,49501
Rhode Island,2013,85,31501
Rhode Island,2014,0,202094
Rhode Island,2014,15,165842
Rhode Island,2014,25,152988
Rhode Island,2014,35,139284
Rhode Island,2014,45,159899
Rhode Island,2014,55,144109
Rhode Island,2014,65,90353
Rhode Island,2014,75,49248
Rhode Island,2014,85,31714
Rhode Island,2015,0,203644
Rhode Island,2015,15,162155
Rhode Island,2015,25,153200
Rhode Island,2015,35,140872
Rhode Island,2015,45,157679
Rhode Island,2015,55,146751
Rhode Island,2015,65,94123
Rhode Island,2015,75,49247
Rhode Island,2015,85,31872
Rhode Island,2016,0,205034
Rhode Island,2016,15,158598
Rhode Island,2016,25,153008
Rhode Island,2016,35,143453
Rhode Island,2016,45,154829
Rhode Island,2016,55,149358
Rhode Island,2016,65,97519
Rhode Island,2016,75,49522
Rhode Island,2016,85,31919
Rhode Island,2017,0,206495
Rhode Island,2017,15,155294
Rhode Island,2017,25,154476
Rhode Island,2017,35,144678
Rhode Island,2017,45,151314
Rhode Island,2017,55,151163
Rhode Island,2017,65,100726
Rhode Island,2017,75,50703
Rhode Island,2017,85,31745
Rhode Island,2018,0,207821
Rhode Island,2018,15,152366
Rhode Island,2018,25,157203
Rhode Island,2018,35,144920
Rhode Island,2018,45,147314
Rhode Island,2018,55,152306
Rhode Island,2018,65,103340
Rhode Island,2018,75,52645
Rhode Island,2018,85,31640
Rhode Island,2019,0,209118
Rhode Island,2019,15,149817
Rhode Island,2019,25,159014
Rhode Island,2019,35,145657
Rhode Island,2019,45,142980
Rhode Island,2019,55,153089
Rhode Island,2019,65,106729
Rhode Island,2019,75,54309
Rhode Island,2019,85,31428
Rhode Island,2020,0,210258
Rhode Island,2020,15,147728
Rhode Island,2020,25,159750
Rhode Island,2020,35,146700
Rhode Island,2020,45,138990
Rhode Island,2020,55,152832
Rhode Island,2020,65,110819
Rhode Island,2020,75,55752
Rhode Island,2020,85,31401
Rhode Island,2021,0,211183
Rhode Island,2021,15,146292
Rhode Island,2021,25,159455
Rhode Island,2021,35,148152
Rhode Island,2021,45,135853
Rhode Island,2021,55,151823
Rhode Island,2021,65,114146
Rhode Island,2021,75,57612
Rhode Island,2021,85,31404
Rhode Island,2022,0,211850
Rhode Island,2022,15,145317
Rhode Island,2022,25,158150
Rhode Island,2022,35,149524
Rhode Island,2022,45,134002
Rhode Island,2022,55,149874
Rhode Island,2022,65,115744
Rhode Island,2022,75,61282
Rhode Island,2022,85,31432
Rhode Island,2023,0,212169
Rhode Island,2023,15,144674
Rhode Island,2023,25,156033
Rhode Island,2023,35,150050
Rhode Island,2023,45,133593
Rhode Island,2023,55,147382
Rhode Island,2023,65,117975
Rhode Island,2023,75,64443
Rhode Island,2023,85,31610
Rhode Island,2024,0,212153
Rhode Island,2024,15,144376
Rhode Island,2024,25,153042
Rhode Island,2024,35,149799
Rhode Island,2024,45,134569
Rhode Island,2024,55,144970
Rhode Island,2024,65,120155
Rhode Island,2024,75,67275
Rhode Island,2024,85,31830
South Carolina,2013,0,871662
South Carolina,2013,15,620396
South Carolina,2013,25,570836
South Carolina,2013,35,570430
South Carolina,2013,45,643150
South Carolina,2013,55,611917
South Carolina,2013,65,400173
South Carolina,2013,75,192127
South Carolina,2013,85,84910
South Carolina,2014,0,877156
South Carolina,2014,15,616825
South Carolina,2014,25,573869
South Carolina,2014,35,571055
South Carolina,2014,45,639739
South Carolina,2014,55,622924
South Carolina,2014,65,419514
South Carolina,2014,75,196399
South Carolina,2014,85,86699
South Carolina,2015,0,881429
South Carolina,2015,15,612443
South Carolina,2015,25,576285
South Carolina,2015,35,571581
South Carolina,2015,45,636755
South Carolina,2015,55,634465
South Carolina,2015,65,438717
South Carolina,2015,75,201921
South Carolina,2015,85,88541
South Carolina,2016,0,883551
South Carolina,2016,15,611002
South Carolina,2016,25,577174
South Carolina,2016,35,573288
South Carolina,2016,45,634469
South Carolina,2016,55,645161
South Carolina,2016,65,456124
South Carolina,2016,75,208428
South Carolina,2016,85,90244
South Carolina,2017,0,886444
South Carolina,2017,15,610596
South Carolina,2017,25,580725
South Carolina,2017,35,573358
South Carolina,2017,45,629581
South Carolina,2017,55,654040
South Carolina,2017,65,473042
South Carolina,2017,75,216329
South Carolina,2017,85,92087
South Carolina,2018,0,889695
South Carolina,2018,15,611402
South Carolina,2018,25,585829
South Carolina,2018,35,572751
South Carolina,2018,45,622270
South Carolina,2018,55,661417
South Carolina,2018,65,488694
South Carolina,2018,75,226130
South Carolina,2018,85,94135
South Carolina,2019,0,893170
South Carolina,2019,15,614199
South Carolina,2019,25,589104
South Carolina,2019,35,573697
South Carolina,2019,45,612152
South Carolina,2019,55,668543
South Carolina,2019,65,505014
South Carolina,2019,75,235709
South Carolina,2019,85,96186
South Carolina,2020,0,896844
South Carolina,2020,15,617795
South Carolina,2020,25,590835
South Carolina,2020,35,575563
South Carolina,2020,45,603586
South Carolina,2020,55,671704
South Carolina,2020,65,522696
South Carolina,2020,75,244666
South Carolina,2020,85,98888
South Carolina,2021,0,900699
South Carolina,2021,15,622080
South Carolina,2021,25,591589
South Carolina,2021,35,579000
South Carolina,2021,45,597805
South Carolina,2021,55,671114
South Carolina,2021,65,538163
South Carolina,2021,75,255117
South Carolina,2021,85,101262
South Carolina,2022,0,904743
South Carolina,2022,15,627230
South Carolina,2022,25,591546
South Carolina,2022,35,580726
South Carolina,2022,45,596176
South Carolina,2022,55,666649
South Carolina,2022,65,548045
South Carolina,2022,75,272084
South Carolina,2022,85,103456
South Carolina,2023,0,908951
South Carolina,2023,15,632079
South Carolina,2023,25,590475
South Carolina,2023,35,582511
South Carolina,2023,45,595977
South Carolina,2023,55,661604
South Carolina,2023,65,558145
South Carolina,2023,75,288178
South Carolina,2023,85,106128
South Carolina,2024,0,913348
South Carolina,2024,15,636493
South Carolina,2024,25,587797
South Carolina,2024,35,584890
South Carolina,2024,45,596310
South Carolina,2024,55,657929
South Carolina,2024,65,568314
South Carolina,2024,75,302673
South Carolina,2024,85,109254
South Dakota,2013,0,164381
South Dakota,2013,15,100227
South Dakota,2013,25,103606
South Dakota,2013,35,93518
South Dakota,2013,45,105648
South Dakota,2013,55,104488
South Dakota,2013,65,61086
South Dakota,2013,75,38203
South Dakota,2013,85,22174
South Dakota,2014,0,164761
South Dakota,2014,15,99285
South Dakota,2014,25,102404
South Dakota,2014,35,94777
South Dakota,2014,45,102998
South Dakota,2014,55,106498
South Dakota,2014,65,63879
South Dakota,2014,75,38168
South Dakota,2014,85,22504
South Dakota,2015,0,165087
South Dakota,2015,15,98359
South Dakota,2015,25,100673
South Dakota,2015,35,96172
South Dakota,2015,45,100363
South Dakota,2015,55,108326
South Dakota,2015,65,66977
South Dakota,2015,75,38180
South Dakota,2015,85,22817
South Dakota,2016,0,165359
South Dakota,2016,15,97646
South Dakota,2016,25,98893
South Dakota,2016,35,97251
South Dakota,2016,45,98073
South Dakota,2016,55,109630
South Dakota,2016,65,70152
South Dakota,2016,75,38266
South Dakota,2016,85,23145
South Dakota,2017,0,165483
South Dakota,2017,15,97070
South Dakota,2017,25,97036
South Dakota,2017,35,98729
South Dakota,2017,45,95464
South Dakota,2017,55,110261
South Dakota,2017,65,73458
South Dakota,2017,75,38732
South Dakota,2017,85,23378
South Dakota,2018,0,165530
South Dakota,2018,15,96768
South Dakota,2018,25,95049
South Dakota,2018,35,100431
South Dakota,2018,45,92730
South Dakota,2018,55,110417
South Dakota,2018,65,76474
South Dakota,2018,75,39706
South Dakota,2018,85,23501
South Dakota,2019,0,165476
South Dakota,2019,15,96684
South Dakota,2019,25,93120
South Dakota,2019,35,101697
South Dakota,2019,45,90636
South Dakota,2019,55,109783
South Dakota,2019,65,79713
South Dakota,2019,75,40696
South Dakota,2019,85,23588
South Dakota,2020,0,165267
South Dakota,2020,15,96870
South Dakota,2020,25,91208
South Dakota,2020,35,102317
South Dakota,2020,45,89508
South Dakota,2020,55,108371
South Dakota,2020,65,83196
South Dakota,2020,75,41443
South Dakota,2020,85,23759
South Dakota,2021,0,164963
South Dakota,2021,15,97067
South Dakota,2021,25,89525
South Dakota,2021,35,102590
South Dakota,2021,45,89244
South Dakota,2021,55,106028
South Dakota,2021,65,86507
South Dakota,2021,75,42364
South Dakota,2021,85,23981
South Dakota,2022,0,164592
South Dakota,2022,15,97418
South Dakota,2022,25,88100
South Dakota,2022,35,102082
South Dakota,2022,45,89840
South Dakota,2022,55,103219
South Dakota,2022,65,88621
South Dakota,2022,75,44375
South Dakota,2022,85,24149
South Dakota,2023,0,164214
South Dakota,2023,15,97842
South Dakota,2023,25,86765
South Dakota,2023,35,101115
South Dakota,2023,45,90757
South Dakota,2023,55,100244
South Dakota,2023,65,90465
South Dakota,2023,75,46630
South Dakota,2023,85,24318
South Dakota,2024,0,163824
South Dakota,2024,15,97987
South Dakota,2024,25,85741
South Dakota,2024,35,99715
South Dakota,2024,45,91851
South Dakota,2024,55,97575
South Dakota,2024,65,92035
South Dakota,2024,75,48852
South Dakota,2024,85,24577
Tennessee,2013,0,1262744
Tennessee,2013,15,857429
Tennessee,2013,25,826244
Tennessee,2013,35,835377
Tennessee,2013,45,890330
Tennessee,2013,55,810307
Tennessee,2013,65,525786
Tennessee,2013,75,267165
Tennessee,2013,85,117276
Tennessee,2014,0,1274102
Tennessee,2014,15,859013
Tennessee,2014,25,831368
Tennessee,2014,35,835346
Tennessee,2014,45,885898
Tennessee,2014,55,821941
Tennessee,2014,65,548281
Tennessee,2014,75,271965
Tennessee,2014,85,119249
Tennessee,2015,0,1285056
Tennessee,2015,15,859570
Tennessee,2015,25,836354
Tennessee,2015,35,832585
Tennessee,2015,45,884230
Tennessee,2015,55,835303
Tennessee,2015,65,569868
Tennessee,2015,75,277347
Tennessee,2015,85,121704
Tennessee,2016,0,1293810
Tennessee,2016,15,862726
Tennessee,2016,25,841738
Tennessee,2016,35,830259
Tennessee,2016,45,884335
Tennessee,2016,55,847496
Tennessee,2016,65,589089
Tennessee,2016,75,283868
Tennessee,2016,85,123769
Tennessee,2017,0,1304024
Tennessee,2017,15,866825
Tennessee,2017,25,848957
Tennessee,2017,35,829060
Tennessee,2017,45,880358
Tennessee,2017,55,857179
Tennessee,2017,65,607557
Tennessee,2017,75,292668
Tennessee,2017,85,125844
Tennessee,2018,0,1314416
Tennessee,2018,15,873076
Tennessee,2018,25,855620
Tennessee,2018,35,831002
Tennessee,2018,45,872070
Tennessee,2018,55,865906
Tennessee,2018,65,624144
Tennessee,2018,75,304093
Tennessee,2018,85,127805
Tennessee,2019,0,1325804
Tennessee,2019,15,880415
Tennessee,2019,25,862000
Tennessee,2019,35,834316
Tennessee,2019,45,860614
Tennessee,2019,55,873207
Tennessee,2019,65,643022
Tennessee,2019,75,315007
Tennessee,2019,85,129822
Tennessee,2020,0,1338027
Tennessee,2020,15,887864
Tennessee,2020,25,867818
Tennessee,2020,35,838166
Tennessee,2020,45,851302
Tennessee,2020,55,876430
Tennessee,2020,65,664086
Tennessee,2020,75,324203
Tennessee,2020,85,132774
Tennessee,2021,0,1351089
Tennessee,2021,15,896105
Tennessee,2021,25,872779
Tennessee,2021,35,844818
Tennessee,2021,45,845502
Tennessee,2021,55,874518
Tennessee,2021,65,682352
Tennessee,2021,75,334749
Tennessee,2021,85,135749
Tennessee,2022,0,1364947
Tennessee,2022,15,905694
Tennessee,2022,25,877652
Tennessee,2022,35,849583
Tennessee,2022,45,843921
Tennessee,2022,55,868531
Tennessee,2022,65,691898
Tennessee,2022,75,354947
Tennessee,2022,85,138156
Tennessee,2023,0,1379565
Tennessee,2023,15,914859
Tennessee,2023,25,882072
Tennessee,2023,35,854107
Tennessee,2023,45,844356
Tennessee,2023,55,861917
Tennessee,2023,65,701752
Tennessee,2023,75,373631
Tennessee,2023,85,141524
Tennessee,2024,0,1394914
Tennessee,2024,15,923378
Tennessee,2024,25,885645
Tennessee,2024,35,859032
Tennessee,2024,45,844543
Tennessee,2024,55,857778
Tennessee,2024,65,712133
Tennessee,2024,75,390534
Tennessee,2024,85,145114
Texas,2013,0,6094232
Texas,2013,15,3564303
Texas,2013,25,3750034
Texas,2013,35,3414936
Texas,2013,45,3316077
Texas,2013,55,2771140
Texas,2013,65,1655738
Texas,2013,75,851006
Texas,2013,85,379962
Texas,2014,0,6211192
Texas,2014,15,3575749
Texas,2014,25,3799469
Texas,2014,35,3444074
Texas,2014,45,3316903
Texas,2014,55,2845661
Texas,2014,65,1739192
Texas,2014,75,866579
Texas,2014,85,390676
Texas,2015,0,6319730
Texas,2015,15,3591994
Texas,2015,25,3837906
Texas,2015,35,3474909
Texas,2015,45,3323909
Texas,2015,55,2924470
Texas,2015,65,1825596
Texas,2015,75,884654
Texas,2015,85,402633
Texas,2016,0,6408240
Texas,2016,15,3632342
Texas,2016,25,3868639
Texas,2016,35,3515191
Texas,2016,45,3336400
Texas,2016,55,2997665
Texas,2016,65,1906841
Texas,2016,75,908122
Texas,2016,85,412809
Texas,2017,0,6492581
Texas,2017,15,3682338
Texas,2017,25,3896593
Texas,2017,35,3569455
Texas,2017,45,3341188
Texas,2017,55,3060219
Texas,2017,65,1987979
Texas,2017,75,938709
Texas,2017,85,422008
Texas,2018,0,6571715
Texas,2018,15,3744794
Texas,2018,25,3920488
Texas,2018,35,3635750
Texas,2018,45,3337659
Texas,2018,55,3112307
Texas,2018,65,2068318
Texas,2018,75,978576
Texas,2018,85,430936
Texas,2019,0,6648922
Texas,2019,15,3818566
Texas,2019,25,3945311
Texas,2019,35,3702535
Texas,2019,45,3333636
Texas,2019,55,3154168
Texas,2019,65,2150794
Texas,2019,75,1020895
Texas,2019,85,440188
Texas,2020,0,6724652
Texas,2020,15,3901823
Texas,2020,25,3965569
Texas,2020,35,3766321
Texas,2020,45,3342844
Texas,2020,55,3177873
Texas,2020,65,2244137
Texas,2020,75,1059172
Texas,2020,85,452505
Texas,2021,0,6799851
Texas,2021,15,3991923
Texas,2021,25,3986354
Texas,2021,35,3834697
Texas,2021,45,3367620
Texas,2021,55,3183342
Texas,2021,65,2331282
Texas,2021,75,1103568
Texas,2021,85,463381
Texas,2022,0,6875492
Texas,2022,15,4091507
Texas,2022,25,4007041
Texas,2022,35,3903314
Texas,2022,45,3399201
Texas,2022,55,3175498
Texas,2022,65,2396521
Texas,2022,75,1175605
Texas,2022,85,473980
Texas,2023,0,6952174
Texas,2023,15,4196859
Texas,2023,25,4028449
Texas,2023,35,3971695
Texas,2023,45,3430604
Texas,2023,55,3167758
Texas,2023,65,2464758
Texas,2023,75,1244754
Texas,2023,85,486713
Texas,2024,0,7030507
Texas,2024,15,4303396
Texas,2024,25,4054351
Texas,2024,35,4032641
Texas,2024,45,3463642
Texas,2024,55,3170885
Texas,2024,65,2532625
Texas,2024,75,1310923
Texas,2024,85,500280
Utah,2013,0,711524
Utah,2013,15,456770
Utah,2013,25,372568
Utah,2013,35,363861
Utah,2013,45,291221
Utah,2013,55,249418
Utah,2013,65,146756
Utah,2013,75,78262
Utah,2013,85,35508
Utah,2014,0,718866
Utah,2014,15,463338
Utah,2014,25,372331
Utah,2014,35,371508
Utah,2014,45,292298
Utah,2014,55,255421
Utah,2014,65,154094
Utah,2014,75,79785
Utah,2014,85,36463
Utah,2015,0,725238
Utah,2015,15,470859
Utah,2015,25,375500
Utah,2015,35,374300
Utah,2015,45,294810
Utah,2015,55,261364
Utah,2015,65,161956
Utah,2015,75,81581
Utah,2015,85,37432
Utah,2016,0,731436
Utah,2016,15,479003
Utah,2016,25,377310
Utah,2016,35,378270
Utah,2016,45,298415
Utah,2016,55,266644
Utah,2016,65,169667
Utah,2016,75,83647
Utah,2016,85,38326
Utah,2017,0,737486
Utah,2017,15,488483
Utah,2017,25,378977
Utah,2017,35,382659
Utah,2017,45,301776
Utah,2017,55,270671
Utah,2017,65,177456
Utah,2017,75,86583
Utah,2017,85,39097
Utah,2018,0,744594
Utah,2018,15,497923
Utah,2018,25,382399
Utah,2018,35,385173
Utah,2018,45,305756
Utah,2018,55,273406
Utah,2018,65,184800
Utah,2018,75,90685
Utah,2018,85,39793
Utah,2019,0,752152
Utah,2019,15,508052
Utah,2019,25,386170
Utah,2019,35,386157
Utah,2019,45,311632
Utah,2019,55,274769
Utah,2019,65,192511
Utah,2019,75,94815
Utah,2019,85,40583
Utah,2020,0,760220
Utah,2020,15,517626
Utah,2020,25,390899
Utah,2020,35,384684
Utah,2020,45,320854
Utah,2020,55,274716
Utah,2020,65,201507
Utah,2020,75,97899
Utah,2020,85,41689
Utah,2021,0,768974
Utah,2021,15,527073
Utah,2021,25,396418
Utah,2021,35,381282
Utah,2021,45,332838
Utah,2021,55,274109
Utah,2021,65,209730
Utah,2021,75,101460
Utah,2021,85,42685
Utah,2022,0,778629
Utah,2022,15,536130
Utah,2022,25,402959
Utah,2022,35,376497
Utah,2022,45,345853
Utah,2022,55,273357
Utah,2022,65,215395
Utah,2022,75,107757
Utah,2022,85,43749
Utah,2023,0,789143
Utah,2023,15,544830
Utah,2023,25,409867
Utah,2023,35,373124
Utah,2023,45,357540
Utah,2023,55,273028
Utah,2023,65,220706
Utah,2023,75,114117
Utah,2023,85,44992
Utah,2024,0,800586
Utah,2024,15,552385
Utah,2024,25,417615
Utah,2024,35,373667
Utah,2024,45,365151
Utah,2024,55,274005
Utah,2024,65,225906
Utah,2024,75,120148
Utah,2024,85,46346
Vermont,2013,0,106904
Vermont,2013,15,88138
Vermont,2013,25,91804
Vermont,2013,35,78736
Vermont,2013,45,95981
Vermont,2013,55,98712
Vermont,2013,65,60091
Vermont,2013,75,29506
Vermont,2013,85,15241
Vermont,2014,0,107557
Vermont,2014,15,86248
Vermont,2014,25,92815
Vermont,2014,35,79678
Vermont,2014,45,93967
Vermont,2014,55,99802
Vermont,2014,65,63695
Vermont,2014,75,29875
Vermont,2014,85,15568
Vermont,2015,0,108374
Vermont,2015,15,84104
Vermont,2015,25,93237
Vermont,2015,35,81062
Vermont,2015,45,92110
Vermont,2015,55,100795
Vermont,2015,65,67161
Vermont,2015,75,30397
Vermont,2015,85,15929
Vermont,2016,0,109141
Vermont,2016,15,82178
Vermont,2016,25,93338
Vermont,2016,35,82946
Vermont,2016,45,90005
Vermont,2016,55,101489
Vermont,2016,65,70481
Vermont,2016,75,31194
Vermont,2016,85,16253
Vermont,2017,0,110221
Vermont,2017,15,80316
Vermont,2017,25,93512
Vermont,2017,35,84896
Vermont,2017,45,87656
Vermont,2017,55,101624
Vermont,2017,65,73619
Vermont,2017,75,32363
Vermont,2017,85,16522
Vermont,2018,0,111513
Vermont,2018,15,78480
Vermont,2018,25,93378
Vermont,2018,35,87294
Vermont,2018,45,85034
Vermont,2018,55,101439
Vermont,2018,65,76191
Vermont,2018,75,34170
Vermont,2018,85,16723
Vermont,2019,0,112553
Vermont,2019,15,77007
Vermont,2019,25,92951
Vermont,2019,35,89877
Vermont,2019,45,82474
Vermont,2019,55,101010
Vermont,2019,65,78889
Vermont,2019,75,35903
Vermont,2019,85,16888
Vermont,2020,0,113451
Vermont,2020,15,75883
Vermont,2020,25,92095
Vermont,2020,35,92387
Vermont,2020,45,80455
Vermont,2020,55,99966
Vermont,2020,65,81753
Vermont,2020,75,37486
Vermont,2020,85,17210
Vermont,2021,0,114154
Vermont,2021,15,75282
Vermont,2021,25,90749
Vermont,2021,35,94937
Vermont,2021,45,79020
Vermont,2021,55,98490
Vermont,2021,65,84183
Vermont,2021,75,39233
Vermont,2021,85,17541
Vermont,2022,0,114683
Vermont,2022,15,75018
Vermont,2022,25,89082
Vermont,2022,35,97173
Vermont,2022,45,78425
Vermont,2022,55,96445
Vermont,2022,65,85415
Vermont,2022,75,42169
Vermont,2022,85,17909
Vermont,2023,0,115003
Vermont,2023,15,75106
Vermont,2023,25,87068
Vermont,2023,35,98869
Vermont,2023,45,78795
Vermont,2023,55,94104
Vermont,2023,65,86484
Vermont,2023,75,45046
Vermont,2023,85,18383
Vermont,2024,0,115107
Vermont,2024,15,75299
Vermont,2024,25,85019
Vermont,2024,35,99873
Vermont,2024,45,79741
Vermont,2024,55,92072
Vermont,2024,65,87363
Vermont,2024,75,47840
Vermont,2024,85,18855
Virginia,2013,0,1615690
Virginia,2013,15,1165846
Virginia,2013,25,1128021
Virginia,2013,35,1081708
Virginia,2013,45,1178200
Virginia,2013,55,1002927
Virginia,2013,65,644997
Virginia,2013,75,319147
Virginia,2013,85,147773
Virginia,2014,0,1637726
Virginia,2014,15,1163715
Virginia,2014,25,1148204
Virginia,2014,35,1081237
Virginia,2014,45,1170805
Virginia,2014,55,1021456
Virginia,2014,65,674672
Virginia,2014,75,326358
Virginia,2014,85,151475
Virginia,2015,0,1659059
Virginia,2015,15,1160028
Virginia,2015,25,1168503
Virginia,2015,35,1079270
Virginia,2015,45,1164710
Virginia,2015,55,1041841
Virginia,2015,65,703307
Virginia,2015,75,334773
Virginia,2015,85,155373
Virginia,2016,0,1676114
Virginia,2016,15,1161541
Virginia,2016,25,1188749
Virginia,2016,35,1078665
Virginia,2016,45,1157967
Virginia,2016,55,1062441
Virginia,2016,65,728604
Virginia,2016,75,344911
Virginia,2016,85,158766
Virginia,2017,0,1693809
Virginia,2017,15,1165430
Virginia,2017,25,1208601
Virginia,2017,35,1081989
Virginia,2017,45,1145499
Virginia,2017,55,1080238
Virginia,2017,65,752181
Virginia,2017,75,358681
Virginia,2017,85,161905
Virginia,2018,0,1711446
Virginia,2018,15,1171631
Virginia,2018,25,1226282
Virginia,2018,35,1091083
Virginia,2018,45,1127332
Virginia,2018,55,1095466
Virginia,2018,65,773187
Virginia,2018,75,376864
Virginia,2018,85,165160
Virginia,2019,0,1729292
Virginia,2019,15,1180654
Virginia,2019,25,1239858
Virginia,2019,35,1104676
Virginia,2019,45,1106174
Virginia,2019,55,1108987
Virginia,2019,65,796484
Virginia,2019,75,393830
Virginia,2019,85,168190
Virginia,2020,0,1747244
Virginia,2020,15,1191641
Virginia,2020,25,1247604
Virginia,2020,35,1120855
Virginia,2020,45,1089651
Virginia,2020,55,1115820
Virginia,2020,65,823421
Virginia,2020,75,408766
Virginia,2020,85,172393
Virginia,2021,0,1765259
Virginia,2021,15,1205663
Virginia,2021,25,1250383
Virginia,2021,35,1140928
Virginia,2021,45,1080062
Virginia,2021,55,1114707
Virginia,2021,65,847293
Virginia,2021,75,425708
Virginia,2021,85,176563
Virginia,2022,0,1783267
Virginia,2022,15,1221662
Virginia,2022,25,1251151
Virginia,2022,35,1160415
Virginia,2022,45,1075639
Virginia,2022,55,1108421
Virginia,2022,65,859888
Virginia,2022,75,454388
Virginia,2022,85,181056
Virginia,2023,0,1801138
Virginia,2023,15,1238989
Virginia,2023,25,1249518
Virginia,2023,35,1179600
Virginia,2023,45,1074990
Virginia,2023,55,1099213
Virginia,2023,65,874456
Virginia,2023,75,480944
Virginia,2023,85,186436
Virginia,2024,0,1818837
Virginia,2024,15,1256072
Virginia,2024,25,1247331
Virginia,2024,35,1199258
Virginia,2024,45,1074193
Virginia,2024,55,1091920
Virginia,2024,65,890673
Virginia,2024,75,504003
Virginia,2024,85,192494
Washington,2013,0,1272983
Washington,2013,15,917520
Washington,2013,25,996320
Washington,2013,35,890229
Washington,2013,45,946192
Washington,2013,55,862726
Washington,2013,65,509258
Washington,2013,75,248955
Washington,2013,85,133943
Washington,2014,0,1290841
Washington,2014,15,913680
Washington,2014,25,1017218
Washington,2014,35,893600
Washington,2014,45,942552
Washington,2014,55,877386
Washington,2014,65,537540
Washington,2014,75,253832
Washington,2014,85,136221
Washington,2015,0,1310337
Washington,2015,15,907945
Washington,2015,25,1035982
Washington,2015,35,898038
Washington,2015,45,940503
Washington,2015,55,892299
Washington,2015,65,566829
Washington,2015,75,259979
Washington,2015,85,138698
Washington,2016,0,1330433
Washington,2016,15,903804
Washington,2016,25,1052789
Washington,2016,35,909139
Washington,2016,45,936933
Washington,2016,55,905835
Washington,2016,65,593774
Washington,2016,75,267650
Washington,2016,85,140889
Washington,2017,0,1352693
Washington,2017,15,900297
Washington,2017,25,1066998
Washington,2017,35,928953
Washington,2017,45,928972
Washington,2017,55,915642
Washington,2017,65,619742
Washington,2017,75,278815
Washington,2017,85,142664
Washington,2018,0,1377185
Washington,2018,15,898171
Washington,2018,25,1077667
Washington,2018,35,956183
Washington,2018,45,917803
Washington,2018,55,921371
Washington,2018,65,644205
Washington,2018,75,294151
Washington,2018,85,144337
Washington,2019,0,1401703
Washington,2019,15,900290
Washington,2019,25,1085572
Washington,2019,35,985132
Washington,2019,45,907998
Washington,2019,55,925023
Washington,2019,65,668687
Washington,2019,75,309591
Washington,2019,85,146192
Washington,2020,0,1425934
Washington,2020,15,905463
Washington,2020,25,1091372
Washington,2020,35,1013825
Washington,2020,45,903221
Washington,2020,55,924122
Washington,2020,65,695598
Washington,2020,75,323647
Washington,2020,85,148954
Washington,2021,0,1449769
Washington,2021,15,913911
Washington,2021,25,1095767
Washington,2021,35,1045033
Washington,2021,45,904080
Washington,2021,55,918313
Washington,2021,65,719101
Washington,2021,75,339555
Washington,2021,85,151848
Washington,2022,0,1473161
Washington,2022,15,925464
Washington,2022,25,1100752
Washington,2022,35,1074590
Washington,2022,45,908666
Washington,2022,55,910155
Washington,2022,65,732793
Washington,2022,75,365431
Washington,2022,85,155274
Washington,2023,0,1495957
Washington,2023,15,939516
Washington,2023,25,1105307
Washington,2023,35,1104189
Washington,2023,45,914154
Washington,2023,55,903293
Washington,2023,65,747140
Washington,2023,75,389830
Washington,2023,85,159519
Washington,2024,0,1518226
Washington,2024,15,956295
Washington,2024,25,1109357
Washington,2024,35,1132313
Washington,2024,45,920555
Washington,2024,55,901272
Washington,2024,65,760514
Washington,2024,75,412834
Washington,2024,85,164197
West Virginia,2013,0,313664
West Virginia,2013,15,206072
West Virginia,2013,25,222152
West Virginia,2013,35,241129
West Virginia,2013,45,258782
West Virginia,2013,55,272362
West Virginia,2013,65,175137
West Virginia,2013,75,94971
West Virginia,2013,85,42881
West Virginia,2014,0,311917
West Virginia,2014,15,204177
West Virginia,2014,25,217174
West Virginia,2014,35,242857
West Virginia,2014,45,254693
West Virginia,2014,55,273146
West Virginia,2014,65,182451
West Virginia,2014,75,95503
West Virginia,2014,85,43341
West Virginia,2015,0,309492
West Virginia,2015,15,202028
West Virginia,2015,25,211980
West Virginia,2015,35,244331
West Virginia,2015,45,251741
West Virginia,2015,55,273411
West Virginia,2015,65,190069
West Virginia,2015,75,95939
West Virginia,2015,85,43767
West Virginia,2016,0,306709
West Virginia,2016,15,199963
West Virginia,2016,25,207356
West Virginia,2016,35,244559
West Virginia,2016,45,250306
West Virginia,2016,55,272678
West Virginia,2016,65,197131
West Virginia,2016,75,96910
West Virginia,2016,85,43955
West Virginia,2017,0,303703
West Virginia,2017,15,198349
West Virginia,2017,25,203656
West Virginia,2017,35,244071
West Virginia,2017,45,248723
West Virginia,2017,55,270754
West Virginia,2017,65,203784
West Virginia,2017,75,98747
West Virginia,2017,85,44035
West Virginia,2018,0,300069
West Virginia,2018,15,197897
West Virginia,2018,25,199934
West Virginia,2018,35,243641
